Timestamp;Nome Modulo;ID;Mensagem;;;;;;;
49.000; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
49.000; Thermal sensor module; 0x21;;11903;;14303;;9200;;15903
49.000; Thermal sensor module; 0x22;;14302;;19500;;14003;;10603
49.050; Dynamics module data; 0x11;;0;;11700;;0;;10401
49.050; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
49.050; Thermal sensor module; 0x21;;7001;;17501;;18100;;24502
49.050; Thermal sensor module; 0x22;;20803;;5000;;14900;;1801
49.100; Dynamics module data; 0x11;;0;;1300;;0;;8600
49.100; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
49.100; Thermal sensor module; 0x21;;1603;;5602;;3300;;15000
49.100; Thermal sensor module; 0x22;;7202;;8101;;5000;;18303
49.150; Dynamics module data; 0x11;;0;;1700;;0;;17701
49.150; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
49.150; Thermal sensor module; 0x21;;1600;;9901;;7203;;24201
49.150; Thermal sensor module; 0x22;;14901;;13200;;7903;;18602
49.200; Dynamics module data; 0x11;;0;;1700;;0;;8500
49.200; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
49.200; Thermal sensor module; 0x21;;10901;;16203;;14801;;17901
49.200; Thermal sensor module; 0x22;;10803;;12903;;5000;;14002
49.250; Dynamics module data; 0x11;;0;;10901;;0;;17001
49.250; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
49.250; Thermal sensor module; 0x21;;300;;9300;;16403;;21001
49.250; Thermal sensor module; 0x22;;21702;;21203;;20001;;20601
49.300; Dynamics module data; 0x11;;0;;16300;;0;;17101
49.300; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
49.300; Thermal sensor module; 0x21;;20802;;24500;;25301;;20001
49.300; Thermal sensor module; 0x22;;21801;;23500;;4502;;8100
49.350; Dynamics module data; 0x11;;0;;15700;;0;;6801
49.350; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
49.350; Thermal sensor module; 0x21;;7201;;13102;;4303;;5402
49.350; Thermal sensor module; 0x22;;3503;;10501;;9500;;11902
49.400; Dynamics module data; 0x11;;0;;12600;;0;;21300
49.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
49.400; Thermal sensor module; 0x21;;9602;;3203;;23502;;4500
49.400; Thermal sensor module; 0x22;;7300;;1502;;16303;;19103
49.450; Dynamics module data; 0x11;;0;;601;;0;;18301
49.450; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
49.450; Thermal sensor module; 0x21;;9303;;4600;;8300;;9303
49.450; Thermal sensor module; 0x22;;9000;;16503;;6100;;4303
49.500; Dynamics module data; 0x11;;0;;10101;;0;;22301
49.500; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
49.500; Thermal sensor module; 0x21;;6001;;10802;;700;;21602
49.500; Thermal sensor module; 0x22;;302;;11601;;9903;;3702
49.550; Dynamics module data; 0x11;;0;;14301;;0;;12400
49.550; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
49.550; Thermal sensor module; 0x21;;9902;;5301;;14803;;3903
49.550; Thermal sensor module; 0x22;;8801;;16600;;1002;;13301
49.600; Dynamics module data; 0x11;;0;;15400;;0;;3101
49.600; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
49.600; Thermal sensor module; 0x21;;22202;;20901;;15202;;19503
49.600; Thermal sensor module; 0x22;;15900;;18800;;600;;12303
49.650; Dynamics module data; 0x11;;0;;19401;;0;;20901
49.650; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
49.650; Thermal sensor module; 0x21;;9001;;17800;;22302;;9303
49.650; Thermal sensor module; 0x22;;25202;;18903;;2901;;10601
49.700; Dynamics module data; 0x11;;0;;12101;;0;;4200
49.700; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
49.700; Thermal sensor module; 0x21;;11700;;6303;;19100;;10901
49.700; Thermal sensor module; 0x22;;2001;;4500;;9103;;10603
49.750; Dynamics module data; 0x11;;0;;5700;;0;;2001
49.750; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
49.750; Thermal sensor module; 0x21;;25101;;15502;;21903;;7801
49.750; Thermal sensor module; 0x22;;23000;;4202;;10200;;20403
49.800; Dynamics module data; 0x11;;0;;24800;;0;;8100
49.800; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
49.800; Thermal sensor module; 0x21;;24900;;18203;;3502;;24700
49.800; Thermal sensor module; 0x22;;12400;;6403;;11500;;13701
49.850; Dynamics module data; 0x11;;0;;16501;;0;;21500
49.850; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
49.850; Thermal sensor module; 0x21;;3601;;24902;;12201;;203
49.850; Thermal sensor module; 0x22;;9302;;2100;;8602;;2602
49.900; Dynamics module data; 0x11;;0;;4600;;0;;21701
49.900; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
49.900; Thermal sensor module; 0x21;;5000;;7001;;18100;;10402
49.900; Thermal sensor module; 0x22;;17403;;11602;;10100;;19200
49.950; Dynamics module data; 0x11;;0;;19600;;0;;21001
49.950; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
49.950; Thermal sensor module; 0x21;;3903;;18000;;14501;;10503
49.950; Thermal sensor module; 0x22;;20303;;10202;;1301;;18102
50.000; Dynamics module data; 0x11;;0;;1400;;0;;16601
50.000; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
50.000; Thermal sensor module; 0x21;;24801;;17401;;12402;;10403
50.000; Thermal sensor module; 0x22;;11403;;5102;;1800;;2400
50.050; Dynamics module data; 0x11;;0;;15301;;0;;25400
50.050; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
50.050; Thermal sensor module; 0x21;;14603;;14800;;9001;;2001
50.050; Thermal sensor module; 0x22;;8703;;17200;;1803;;12401
50.100; Dynamics module data; 0x11;;0;;19101;;0;;11101
50.100; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
50.100; Thermal sensor module; 0x21;;14702;;21501;;15301;;11103
50.100; Thermal sensor module; 0x22;;8000;;16301;;24200;;23201
50.150; Dynamics module data; 0x11;;0;;3300;;0;;13300
50.150; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
50.150; Thermal sensor module; 0x21;;12701;;13701;;24502;;2602
50.150; Thermal sensor module; 0x22;;23400;;12100;;23000;;3902
50.200; Dynamics module data; 0x11;;0;;600;;0;;8400
50.200; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
50.200; Thermal sensor module; 0x21;;21101;;16100;;9200;;15002
50.200; Thermal sensor module; 0x22;;14402;;7701;;2003;;21602
50.250; Dynamics module data; 0x11;;0;;11000;;0;;24101
50.250; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
50.250; Thermal sensor module; 0x21;;2101;;9802;;15402;;14800
50.250; Thermal sensor module; 0x22;;9002;;7500;;4002;;3002
50.300; Dynamics module data; 0x11;;0;;4901;;0;;8000
50.300; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
50.300; Thermal sensor module; 0x21;;12802;;20402;;20401;;17200
50.300; Thermal sensor module; 0x22;;17900;;4902;;5601;;17701
50.350; Dynamics module data; 0x11;;0;;3600;;0;;21101
50.350; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
50.350; Thermal sensor module; 0x21;;2700;;0;;17601;;5700
50.350; Thermal sensor module; 0x22;;6403;;18602;;13702;;16200
50.400; Dynamics module data; 0x11;;0;;22300;;0;;9600
50.400; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
50.400; Thermal sensor module; 0x21;;2700;;8800;;15400;;5800
50.400; Thermal sensor module; 0x22;;12700;;24700;;16001;;9002
50.450; Dynamics module data; 0x11;;0;;20801;;0;;4901
50.450; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
50.450; Thermal sensor module; 0x21;;8302;;1101;;13503;;7303
50.450; Thermal sensor module; 0x22;;8400;;5601;;21703;;6603
50.500; Dynamics module data; 0x11;;0;;24301;;0;;15701
50.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
50.500; Thermal sensor module; 0x21;;203;;19600;;2102;;12603
50.500; Thermal sensor module; 0x22;;1301;;9501;;901;;1100
50.550; Dynamics module data; 0x11;;0;;11500;;0;;20500
50.550; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
50.550; Thermal sensor module; 0x21;;10002;;8303;;23201;;2802
50.550; Thermal sensor module; 0x22;;17501;;7602;;1501;;22203
50.600; Dynamics module data; 0x11;;0;;12300;;0;;18001
50.600; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
50.600; Thermal sensor module; 0x21;;15000;;23300;;23802;;16201
50.600; Thermal sensor module; 0x22;;2901;;1;;23002;;5300
50.650; Dynamics module data; 0x11;;0;;16100;;0;;4001
50.650; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
50.650; Thermal sensor module; 0x21;;19002;;13601;;5901;;12300
50.650; Thermal sensor module; 0x22;;15900;;6101;;1900;;14300
50.700; Dynamics module data; 0x11;;0;;1;;0;;5701
50.700; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
50.700; Thermal sensor module; 0x21;;23202;;10301;;21200;;6200
50.700; Thermal sensor module; 0x22;;7200;;16300;;8502;;12600
50.750; Dynamics module data; 0x11;;0;;18201;;0;;18201
50.750; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
50.750; Thermal sensor module; 0x21;;16100;;10500;;7103;;22901
50.750; Thermal sensor module; 0x22;;5301;;15601;;22300;;11603
50.800; Dynamics module data; 0x11;;0;;15201;;0;;22500
50.800; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
50.800; Thermal sensor module; 0x21;;21502;;600;;9601;;16101
50.800; Thermal sensor module; 0x22;;22802;;20801;;22203;;17703
50.850; Dynamics module data; 0x11;;0;;23800;;0;;7501
50.850; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
50.850; Thermal sensor module; 0x21;;4503;;10303;;503;;19401
50.850; Thermal sensor module; 0x22;;6600;;13700;;20803;;4500
50.900; Dynamics module data; 0x11;;0;;20001;;0;;23201
50.900; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
50.900; Thermal sensor module; 0x21;;10600;;3803;;16103;;5001
50.900; Thermal sensor module; 0x22;;15500;;6300;;23401;;25102
50.950; Dynamics module data; 0x11;;0;;6401;;0;;20300
50.950; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
50.950; Thermal sensor module; 0x21;;8200;;7403;;3602;;300
50.950; Thermal sensor module; 0x22;;13300;;15601;;1703;;7500
51.000; Dynamics module data; 0x11;;0;;12900;;0;;14600
51.000; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
51.000; Thermal sensor module; 0x21;;21102;;17401;;12103;;15601
51.000; Thermal sensor module; 0x22;;4402;;5603;;2502;;17402
51.050; Dynamics module data; 0x11;;0;;9000;;0;;12200
51.050; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
51.050; Thermal sensor module; 0x21;;22500;;16202;;22900;;7902
51.050; Thermal sensor module; 0x22;;12503;;20403;;2303;;17301
51.100; Dynamics module data; 0x11;;0;;12200;;0;;18200
51.100; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
51.100; Thermal sensor module; 0x21;;1700;;802;;3700;;13202
51.100; Thermal sensor module; 0x22;;21401;;17001;;21003;;5703
51.150; Dynamics module data; 0x11;;0;;22800;;0;;13301
51.150; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
51.150; Thermal sensor module; 0x21;;9603;;22303;;3901;;5403
51.150; Thermal sensor module; 0x22;;18003;;21100;;6101;;15501
51.200; Dynamics module data; 0x11;;0;;3201;;0;;11800
51.200; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
51.200; Thermal sensor module; 0x21;;23501;;19401;;11101;;7600
51.200; Thermal sensor module; 0x22;;8301;;18201;;7000;;11601
51.250; Dynamics module data; 0x11;;0;;15600;;0;;18201
51.250; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
51.250; Thermal sensor module; 0x21;;17602;;20001;;4302;;23300
51.250; Thermal sensor module; 0x22;;11300;;10303;;1703;;10200
51.300; Dynamics module data; 0x11;;0;;3800;;0;;10200
51.300; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
51.300; Thermal sensor module; 0x21;;1903;;10100;;19903;;22001
51.300; Thermal sensor module; 0x22;;7402;;3702;;22001;;6400
51.350; Dynamics module data; 0x11;;0;;1901;;0;;18101
51.350; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
51.350; Thermal sensor module; 0x21;;19401;;14301;;7303;;5400
51.350; Thermal sensor module; 0x22;;18700;;4903;;7501;;12403
51.400; Dynamics module data; 0x11;;0;;8501;;0;;2400
51.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
51.400; Thermal sensor module; 0x21;;4801;;8800;;15601;;203
51.400; Thermal sensor module; 0x22;;8300;;2800;;19703;;18003
51.450; Dynamics module data; 0x11;;0;;17301;;0;;23301
51.450; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
51.450; Thermal sensor module; 0x21;;24401;;18603;;24000;;16802
51.450; Thermal sensor module; 0x22;;11600;;3300;;14802;;20802
51.500; Dynamics module data; 0x11;;0;;2700;;0;;14401
51.500; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
51.500; Thermal sensor module; 0x21;;9001;;25302;;7100;;7202
51.500; Thermal sensor module; 0x22;;19801;;3803;;1600;;10402
51.550; Dynamics module data; 0x11;;0;;12800;;0;;3300
51.550; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
51.550; Thermal sensor module; 0x21;;4802;;22603;;9603;;17201
51.550; Thermal sensor module; 0x22;;10701;;8603;;18803;;8702
51.600; Dynamics module data; 0x11;;0;;23401;;0;;2901
51.600; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
51.600; Thermal sensor module; 0x21;;102;;21803;;3203;;16503
51.600; Thermal sensor module; 0x22;;21101;;16203;;21400;;22902
51.650; Dynamics module data; 0x11;;0;;14200;;0;;4100
51.650; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
51.650; Thermal sensor module; 0x21;;13202;;7902;;13101;;8400
51.650; Thermal sensor module; 0x22;;7203;;25001;;22602;;6701
51.700; Dynamics module data; 0x11;;0;;11701;;0;;17200
51.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
51.700; Thermal sensor module; 0x21;;23700;;11200;;1403;;6600
51.700; Thermal sensor module; 0x22;;13002;;701;;1403;;200
51.750; Dynamics module data; 0x11;;0;;14601;;0;;16201
51.750; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
51.750; Thermal sensor module; 0x21;;11401;;8800;;19800;;5503
51.750; Thermal sensor module; 0x22;;16302;;2703;;21501;;25102
51.800; Dynamics module data; 0x11;;0;;3101;;0;;8100
51.800; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
51.800; Thermal sensor module; 0x21;;8600;;21501;;15303;;13301
51.800; Thermal sensor module; 0x22;;20302;;9400;;12200;;15903
51.850; Dynamics module data; 0x11;;0;;19400;;0;;10700
51.850; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
51.850; Thermal sensor module; 0x21;;18400;;5502;;22801;;602
51.850; Thermal sensor module; 0x22;;16502;;21002;;21102;;7901
51.900; Dynamics module data; 0x11;;0;;14101;;0;;7200
51.900; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
51.900; Thermal sensor module; 0x21;;15700;;12700;;17002;;24000
51.900; Thermal sensor module; 0x22;;10203;;6300;;3900;;5303
51.950; Dynamics module data; 0x11;;0;;6100;;0;;18000
51.950; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
51.950; Thermal sensor module; 0x21;;13600;;12201;;21900;;19903
51.950; Thermal sensor module; 0x22;;14801;;3103;;23600;;0
52.000; Dynamics module data; 0x11;;0;;23200;;0;;23800
52.000; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
52.000; Thermal sensor module; 0x21;;14400;;16001;;1700;;11500
52.000; Thermal sensor module; 0x22;;22702;;13801;;21500;;6703
52.050; Dynamics module data; 0x11;;0;;11700;;0;;19501
52.050; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
52.050; Thermal sensor module; 0x21;;5702;;5001;;12302;;13203
52.050; Thermal sensor module; 0x22;;7301;;21702;;14101;;2900
52.100; Dynamics module data; 0x11;;0;;12601;;0;;4901
52.100; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
52.100; Thermal sensor module; 0x21;;11200;;12902;;20503;;20500
52.100; Thermal sensor module; 0x22;;17103;;19803;;20203;;10501
52.150; Dynamics module data; 0x11;;0;;12500;;0;;10201
52.150; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
52.150; Thermal sensor module; 0x21;;24301;;17500;;24502;;20500
52.150; Thermal sensor module; 0x22;;21200;;8201;;25202;;703
52.200; Dynamics module data; 0x11;;0;;2801;;0;;23300
52.200; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
52.200; Thermal sensor module; 0x21;;19000;;9902;;1500;;16600
52.200; Thermal sensor module; 0x22;;2002;;1300;;3103;;17500
52.250; Dynamics module data; 0x11;;0;;5401;;0;;3001
52.250; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
52.250; Thermal sensor module; 0x21;;16600;;803;;7301;;0
52.250; Thermal sensor module; 0x22;;16601;;24001;;200;;8402
52.300; Dynamics module data; 0x11;;0;;15100;;0;;11600
52.300; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
52.300; Thermal sensor module; 0x21;;5602;;12602;;23900;;25401
52.300; Thermal sensor module; 0x22;;3103;;14102;;7103;;24602
52.350; Dynamics module data; 0x11;;0;;10001;;0;;4200
52.350; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
52.350; Thermal sensor module; 0x21;;22601;;17500;;19003;;3103
52.350; Thermal sensor module; 0x22;;12501;;3600;;18200;;16603
52.400; Dynamics module data; 0x11;;0;;14300;;0;;23101
52.400; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
52.400; Thermal sensor module; 0x21;;6402;;200;;15603;;23802
52.400; Thermal sensor module; 0x22;;23700;;5503;;12202;;22902
52.450; Dynamics module data; 0x11;;0;;600;;0;;17600
52.450; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
52.450; Thermal sensor module; 0x21;;11903;;14601;;18101;;4200
52.450; Thermal sensor module; 0x22;;17101;;7000;;6401;;5301
52.500; Dynamics module data; 0x11;;0;;23301;;0;;1000
52.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
52.500; Thermal sensor module; 0x21;;6800;;20702;;16602;;2103
52.500; Thermal sensor module; 0x22;;2003;;11503;;8702;;25302
52.550; Dynamics module data; 0x11;;0;;11201;;0;;6700
52.550; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
52.550; Thermal sensor module; 0x21;;21302;;20201;;11703;;9500
52.550; Thermal sensor module; 0x22;;11000;;13403;;203;;22301
52.600; Dynamics module data; 0x11;;0;;10701;;0;;12701
52.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
52.600; Thermal sensor module; 0x21;;1401;;7603;;8602;;20301
52.600; Thermal sensor module; 0x22;;10202;;800;;4602;;1303
52.650; Dynamics module data; 0x11;;0;;14601;;0;;7901
52.650; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
52.650; Thermal sensor module; 0x21;;10000;;15100;;14303;;2400
52.650; Thermal sensor module; 0x22;;17601;;11503;;5800;;5403
52.700; Dynamics module data; 0x11;;0;;21600;;0;;13800
52.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
52.700; Thermal sensor module; 0x21;;503;;9903;;10800;;3301
52.700; Thermal sensor module; 0x22;;9000;;3203;;23302;;502
52.750; Dynamics module data; 0x11;;0;;2900;;0;;17301
52.750; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
52.750; Thermal sensor module; 0x21;;25300;;20902;;19401;;7702
52.750; Thermal sensor module; 0x22;;14403;;2303;;12000;;23301
52.800; Dynamics module data; 0x11;;0;;14500;;0;;4300
52.800; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
52.800; Thermal sensor module; 0x21;;16103;;3402;;9501;;22202
52.800; Thermal sensor module; 0x22;;3903;;18501;;2900;;6101
52.850; Dynamics module data; 0x11;;0;;17801;;0;;23000
52.850; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
52.850; Thermal sensor module; 0x21;;23001;;16702;;13501;;14801
52.850; Thermal sensor module; 0x22;;19001;;24002;;4501;;20102
52.900; Dynamics module data; 0x11;;0;;11600;;0;;200
52.900; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
52.900; Thermal sensor module; 0x21;;22503;;14603;;24001;;17800
52.900; Thermal sensor module; 0x22;;3900;;21201;;20401;;25402
52.950; Dynamics module data; 0x11;;0;;25400;;0;;201
52.950; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
52.950; Thermal sensor module; 0x21;;21601;;25001;;18203;;11102
52.950; Thermal sensor module; 0x22;;21700;;22301;;2501;;19703
53.000; Dynamics module data; 0x11;;0;;24400;;0;;14900
53.000; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
53.000; Thermal sensor module; 0x21;;23902;;15402;;3800;;16500
53.000; Thermal sensor module; 0x22;;4103;;4901;;19000;;6300
53.050; Dynamics module data; 0x11;;0;;13601;;0;;16800
53.050; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
53.050; Thermal sensor module; 0x21;;13202;;18703;;8602;;20502
53.050; Thermal sensor module; 0x22;;6701;;8401;;21900;;10100
53.100; Dynamics module data; 0x11;;0;;1200;;0;;5200
53.100; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
53.100; Thermal sensor module; 0x21;;12203;;7600;;17001;;19202
53.100; Thermal sensor module; 0x22;;7702;;801;;1103;;13602
53.150; Dynamics module data; 0x11;;0;;20800;;0;;9301
53.150; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
53.150; Thermal sensor module; 0x21;;10403;;2401;;6300;;18302
53.150; Thermal sensor module; 0x22;;7500;;5400;;9902;;24102
53.200; Dynamics module data; 0x11;;0;;16000;;0;;12000
53.200; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
53.200; Thermal sensor module; 0x21;;11402;;10202;;17901;;19403
53.200; Thermal sensor module; 0x22;;1902;;21601;;21802;;6602
53.250; Dynamics module data; 0x11;;0;;12000;;0;;12100
53.250; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
53.250; Thermal sensor module; 0x21;;2200;;14501;;12302;;14002
53.250; Thermal sensor module; 0x22;;100;;20701;;13103;;5002
53.300; Dynamics module data; 0x11;;0;;18800;;0;;8800
53.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
53.300; Thermal sensor module; 0x21;;803;;23301;;7401;;1201
53.300; Thermal sensor module; 0x22;;2702;;22701;;11503;;17202
53.350; Dynamics module data; 0x11;;0;;600;;0;;23900
53.350; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
53.350; Thermal sensor module; 0x21;;9303;;7202;;8700;;14800
53.350; Thermal sensor module; 0x22;;12501;;3701;;13601;;6301
53.400; Dynamics module data; 0x11;;0;;14900;;0;;18001
53.400; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
53.400; Thermal sensor module; 0x21;;1002;;15701;;16703;;18100
53.400; Thermal sensor module; 0x22;;19703;;12703;;2300;;8601
53.450; Dynamics module data; 0x11;;0;;20500;;0;;9600
53.450; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
53.450; Thermal sensor module; 0x21;;22000;;24302;;22203;;20703
53.450; Thermal sensor module; 0x22;;12802;;8900;;2101;;24102
53.500; Dynamics module data; 0x11;;0;;16800;;0;;21001
53.500; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
53.500; Thermal sensor module; 0x21;;8901;;6603;;4902;;14102
53.500; Thermal sensor module; 0x22;;9702;;24501;;3800;;24100
53.550; Dynamics module data; 0x11;;0;;5901;;0;;6001
53.550; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
53.550; Thermal sensor module; 0x21;;22900;;11503;;16603;;1400
53.550; Thermal sensor module; 0x22;;18403;;5100;;21600;;25401
53.600; Dynamics module data; 0x11;;0;;11300;;0;;6901
53.600; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
53.600; Thermal sensor module; 0x21;;4502;;21601;;3302;;5202
53.600; Thermal sensor module; 0x22;;1;;16502;;1502;;14700
53.650; Dynamics module data; 0x11;;0;;23501;;0;;10601
53.650; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
53.650; Thermal sensor module; 0x21;;15100;;13603;;25502;;12001
53.650; Thermal sensor module; 0x22;;17403;;21902;;18501;;20102
53.700; Dynamics module data; 0x11;;0;;12700;;0;;22801
53.700; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
53.700; Thermal sensor module; 0x21;;9502;;24600;;3802;;21102
53.700; Thermal sensor module; 0x22;;11201;;12601;;17101;;9502
53.750; Dynamics module data; 0x11;;0;;24900;;0;;2200
53.750; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
53.750; Thermal sensor module; 0x21;;8200;;23401;;13003;;10100
53.750; Thermal sensor module; 0x22;;17002;;8001;;10501;;7101
53.800; Dynamics module data; 0x11;;0;;14901;;0;;10401
53.800; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
53.800; Thermal sensor module; 0x21;;23700;;9301;;16901;;14501
53.800; Thermal sensor module; 0x22;;16200;;200;;8103;;19402
53.850; Dynamics module data; 0x11;;0;;801;;0;;12900
53.850; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
53.850; Thermal sensor module; 0x21;;18200;;7302;;22300;;15800
53.850; Thermal sensor module; 0x22;;22903;;12300;;4802;;9803
53.900; Dynamics module data; 0x11;;0;;19900;;0;;3801
53.900; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
53.900; Thermal sensor module; 0x21;;2500;;17403;;11300;;601
53.900; Thermal sensor module; 0x22;;25502;;24701;;5801;;12601
53.950; Dynamics module data; 0x11;;0;;1801;;0;;4200
53.950; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
53.950; Thermal sensor module; 0x21;;21100;;10000;;14902;;16202
53.950; Thermal sensor module; 0x22;;13301;;500;;21302;;10502
54.000; Dynamics module data; 0x11;;0;;17101;;0;;11301
54.000; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
54.000; Thermal sensor module; 0x21;;14500;;17402;;4703;;15502
54.000; Thermal sensor module; 0x22;;6103;;23002;;21403;;6602
54.050; Dynamics module data; 0x11;;0;;16800;;0;;20701
54.050; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
54.050; Thermal sensor module; 0x21;;1702;;19701;;18102;;24100
54.050; Thermal sensor module; 0x22;;6802;;1103;;20902;;20402
54.100; Dynamics module data; 0x11;;0;;5900;;0;;19800
54.100; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
54.100; Thermal sensor module; 0x21;;11901;;21603;;21903;;13503
54.100; Thermal sensor module; 0x22;;14200;;15900;;11603;;8700
54.150; Dynamics module data; 0x11;;0;;20400;;0;;6401
54.150; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
54.150; Thermal sensor module; 0x21;;2400;;2600;;602;;7603
54.150; Thermal sensor module; 0x22;;20003;;6400;;5100;;7503
54.200; Dynamics module data; 0x11;;0;;23200;;0;;2900
54.200; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
54.200; Thermal sensor module; 0x21;;1703;;1901;;10803;;18600
54.200; Thermal sensor module; 0x22;;24800;;8103;;22803;;21901
54.250; Dynamics module data; 0x11;;0;;19400;;0;;2101
54.250; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
54.250; Thermal sensor module; 0x21;;23201;;24400;;15302;;16203
54.250; Thermal sensor module; 0x22;;24300;;13103;;9203;;22300
54.300; Dynamics module data; 0x11;;0;;13700;;0;;9101
